incident_id,incident_date,ward,area,incident_type,severity,affected_population,injuries,deaths,financial_loss,response_time_minutes,resolution_time_hours,status
14f1132d-a617-4aee-b262-8fdf58295928,2022-04-23,Wagle Estate,Locality 18,Fire,Major,12,4,0,13458.17,10,13,Resolved
368ca1ee-4c92-4812-b1d5-0059eb570ed3,2021-08-14,Kalwa,Locality 4,Tree Fall,Major,98,6,0,41468.39,5,64,Resolved
b11cae57-1b64-45c3-a6ec-1ae513433aae,2022-09-06,Mumbra,Locality 20,Tree Fall,Minor,15,5,0,11790.09,21,19,Resolved
4f9997e9-5098-4e56-adb8-1efdc741d59e,2020-09-05,Wagle Estate,Locality 27,Flood,Minor,9,3,0,40120.17,53,13,Resolved
e559cde4-d617-4b20-b9fc-3d84de7cb7a9,2026-07-23,Majiwada-Manpada,Locality 46,Flood,Major,365,10,0,6742.85,19,36,Resolved
2dd46d6b-82b1-4710-9a5b-5a0f01c44c24,2022-07-14,Kalwa,Locality 6,Fire,Minor,4,3,0,4895.42,37,6,Resolved
57e9d3c6-9eac-495d-851d-52bc41fce9a2,2024-01-07,Lokmanya-Savarkar Nagar,Locality 40,Road Accident,Minor,8,3,0,18477.86,42,62,Resolved
eac644f2-1032-4785-9e28-bb97d7a250c3,2024-06-15,Majiwada-Manpada,Locality 26,Fire,Moderate,14,3,0,33336.09,36,49,Resolved
0a98fece-7c93-46d6-93b8-cd6b5223da69,2019-10-08,Vartak Nagar,Locality 1,Building Emergency,Major,108,5,0,20257.04,42,36,Resolved
61845ad4-d080-40a1-82d7-23c42fc6010f,2024-06-23,Vartak Nagar,Locality 47,Flood,Major,146,8,0,35385.34,60,37,Resolved
7f6806c8-dd21-4ed3-a88e-e02423c20ce7,2019-03-10,Kalwa,Locality 21,Fire,Minor,19,0,0,14918.66,37,25,Resolved
7336169f-e7d5-4160-92f8-e1f5cc029a04,2026-07-04,Diva,Locality 38,Flood,Minor,1,2,0,4701.85,23,52,Resolved
a4b8caee-c693-4879-8e0f-d63aee6e30d7,2021-06-16,Kalwa,Locality 3,Flood,Minor,10,4,0,23406.85,53,5,Resolved
401146f0-1aa0-4272-9c4f-cc984427b0d5,2022-07-03,Naupada-Kopri,Locality 4,Tree Fall,Moderate,6,3,0,18538.27,42,43,Resolved
7f1d7279-d6a7-4bca-8875-e74cb769a23a,2023-05-04,Diva,Locality 47,Landslide,Critical,76,3,5,646852.43,24,23,Resolved
73ab6bed-0f02-418a-a88b-8d801de2ffa3,2026-01-11,Majiwada-Manpada,Locality 49,Fire,Minor,3,1,0,49537.23,11,19,Resolved
784f0e2d-708f-40e8-be32-c5c52ba3f894,2023-07-19,Wagle Estate,Locality 21,Tree Fall,Critical,465,4,3,200089.18,30,44,Resolved
190beb78-c076-4d41-890e-9addfbc96670,2018-07-04,Diva,Locality 9,Building Emergency,Minor,17,5,0,24049.36,5,27,Resolved
e25a3a01-48af-4642-ab26-07556a8cf995,2023-06-07,Diva,Locality 31,Flood,Minor,18,0,0,43944.31,22,16,Resolved
a96c38e5-611a-4744-8ed5-be4d988e18a2,2023-08-03,Vartak Nagar,Locality 19,Flood,Major,459,19,0,6912.16,9,13,Resolved
7b4fc51f-d4ce-42bd-9f11-de6910789284,2025-09-06,Mumbra,Locality 24,Landslide,Minor,6,1,0,24432.45,16,16,Resolved
e61472ba-57b1-4ce5-ab0b-beab05d8ca62,2021-07-12,Majiwada-Manpada,Locality 6,Tree Fall,Moderate,6,4,0,20466.35,34,29,Resolved
600a8cf0-ede6-4f20-b1a0-2b96cab33f67,2019-03-07,Uthalsar,Locality 45,Fire,Critical,198,7,2,737580.91,29,49,Resolved
fa365508-662a-4725-afe3-061600e48f43,2021-06-23,Kalwa,Locality 1,Flood,Critical,390,4,4,348385.19,60,34,Resolved
41fce5dd-7a48-4b34-879a-41cab288dfc4,2022-09-14,Uthalsar,Locality 39,Tree Fall,Moderate,17,0,0,17817.27,40,36,Resolved
91a4cfcb-ed12-4f19-99a6-f295d6b031cb,2021-07-14,Naupada-Kopri,Locality 24,Flood,Minor,7,2,0,26270.28,17,25,Resolved
dd86ddb7-2eeb-4169-8b82-32fba3dae12a,2024-07-20,Vartak Nagar,Locality 44,Flood,Minor,0,3,0,18157.0,37,4,Resolved
a02feb70-ac7a-46cc-8d46-5f309e9e155a,2026-07-05,Majiwada-Manpada,Locality 6,Tree Fall,Critical,72,10,1,555638.74,40,49,Resolved
9c996409-e458-49dc-9c5a-05b510b693f7,2026-07-16,Naupada-Kopri,Locality 31,Flood,Critical,443,2,1,137720.87,52,8,Resolved
11c5fe7b-c649-425b-b5e4-d2d6b6adb57f,2026-09-11,Kalwa,Locality 49,Flood,Critical,308,9,3,497782.15,11,28,Resolved
ec6c6a8d-ed11-455f-9f93-6f8ee8ca37c2,2020-12-23,Diva,Locality 20,Road Accident,Minor,15,1,0,27696.23,34,43,Resolved
0f2e1d17-b2ab-4a0d-9d3b-d2b9e2f632d2,2019-06-10,Lokmanya-Savarkar Nagar,Locality 40,Flood,Major,116,13,0,30786.92,56,25,Resolved
72a7aef6-2464-49ed-ba67-fb2843cf781f,2025-03-06,Diva,Locality 8,Fire,Major,393,6,0,45629.6,39,66,Resolved
bfbe6b54-538b-49a9-a33a-ce7c3262c280,2024-07-01,Vartak Nagar,Locality 30,Tree Fall,Minor,14,4,0,33228.38,23,40,Resolved
8417cf5f-bfed-46ce-963c-faca6c534990,2022-07-18,Uthalsar,Locality 18,Gas Leakage,Minor,9,2,0,25478.62,15,20,Resolved
4d6fdecc-159f-4c3b-8b27-8bf628949826,2023-04-25,Naupada-Kopri,Locality 38,Gas Leakage,Moderate,7,4,0,16301.35,53,32,Resolved
9622756c-2296-48f8-a344-2ae515e60b35,2024-10-01,Kalwa,Locality 15,Fire,Moderate,19,3,0,10620.37,50,19,Resolved
7568d416-184a-40a0-ae58-bcce6af86ec4,2025-08-23,Diva,Locality 24,Flood,Moderate,13,3,0,14651.91,55,33,Resolved
42ea149b-06dd-41bb-9478-f0444e40208d,2018-12-28,Lokmanya-Savarkar Nagar,Locality 33,Road Accident,Moderate,12,5,0,32150.85,39,53,Resolved
a0c53afc-1303-43a8-9b83-ef4c96f47225,2022-07-17,Uthalsar,Locality 21,Tree Fall,Major,497,7,0,30699.61,31,38,Resolved
036f1950-2974-4086-b354-50ca551d7dd2,2020-09-15,Mumbra,Locality 41,Gas Leakage,Minor,3,5,0,36622.17,43,11,Resolved
ee9c48aa-e07f-4169-9161-3b99e82fb494,2022-10-04,Lokmanya-Savarkar Nagar,Locality 38,Fire,Minor,3,2,0,34282.89,35,21,Resolved
698b0792-c651-4676-b380-a8bedabae656,2022-09-02,Uthalsar,Locality 12,Flood,Major,495,16,0,39189.39,5,72,Resolved
a5997ccf-3245-4562-a628-97aa19be2116,2024-08-04,Mumbra,Locality 44,Flood,Moderate,16,2,0,26088.12,39,18,Resolved
57192602-e413-496f-bb67-e8496a5a836c,2020-09-15,Uthalsar,Locality 21,Flood,Moderate,19,4,0,42461.63,21,47,Resolved
0fe9a8ca-208b-4371-87d5-1f47d921526c,2019-05-06,Uthalsar,Locality 29,Heat Wave,Moderate,11,5,0,49576.19,24,40,Resolved
779aa7b5-bbdd-40d3-9a99-514f6957ef56,2024-04-11,Uthalsar,Locality 20,Heat Wave,Major,234,8,0,39394.3,35,4,Resolved
9020b6c0-df67-4b91-bd03-e5334a759813,2025-06-25,Uthalsar,Locality 12,Flood,Moderate,3,1,0,18775.9,29,66,Resolved
13c146fa-d032-4989-9bbc-f15abfd62842,2018-03-08,Majiwada-Manpada,Locality 40,Road Accident,Moderate,10,1,0,48692.87,44,57,Resolved
e4cfbaae-590f-4eba-9848-6c035d469dbb,2020-09-23,Vartak Nagar,Locality 37,Flood,Minor,14,2,0,2533.56,28,65,Resolved
2b707cb8-fb19-48e6-940e-5eff4099e69a,2026-08-26,Diva,Locality 31,Flood,Critical,402,13,1,640243.86,44,57,Resolved
c0eaed42-b1ed-4856-be08-ca6202a37a8f,2026-08-10,Majiwada-Manpada,Locality 9,Flood,Moderate,5,2,0,45749.69,58,37,Resolved
964ba858-c0f5-4070-a57b-54aae6f64fa5,2022-06-24,Diva,Locality 12,Building Emergency,Major,307,16,0,46735.13,58,15,Resolved
c3d3ae16-b241-4c15-93b7-ccbe5207ce46,2024-09-15,Lokmanya-Savarkar Nagar,Locality 30,Tree Fall,Minor,0,2,0,34131.74,48,31,Resolved
9f17ed59-5c39-4911-a28e-1dacfce6085a,2021-07-05,Lokmanya-Savarkar Nagar,Locality 23,Building Emergency,Minor,15,5,0,4639.52,10,46,Resolved
f8dec84b-c3ea-4a52-9759-04575d449792,2020-04-20,Majiwada-Manpada,Locality 5,Road Accident,Moderate,11,0,0,20256.24,31,17,Resolved
92bd3498-43f7-4955-9d02-ee92b609d798,2025-11-09,Diva,Locality 4,Fire,Major,121,8,0,25344.29,57,63,Resolved
362a6edb-35e7-4662-bd83-685fa5e26d9c,2024-04-13,Lokmanya-Savarkar Nagar,Locality 30,Fire,Critical,423,18,5,148513.03,29,66,Resolved
4c084856-e0a8-42c5-8ed7-24b6a436e437,2026-07-09,Naupada-Kopri,Locality 22,Flood,Minor,17,0,0,27040.0,40,53,Resolved
536fa5b7-f9d4-4c7e-b7aa-280edd261709,2025-08-13,Uthalsar,Locality 1,Flood,Moderate,7,3,0,14360.08,31,8,Resolved
62caaf67-bd4f-45d2-880a-8b1710f5b3cd,2018-02-25,Majiwada-Manpada,Locality 2,Building Emergency,Major,430,19,0,9456.46,38,58,Resolved
458f2273-f4e4-40b5-a59e-bc2820543e69,2022-07-22,Mumbra,Locality 4,Flood,Minor,13,0,0,42403.08,6,62,Resolved
88651af7-166f-42eb-8282-188143060fb6,2018-09-26,Mumbra,Locality 15,Flood,Moderate,9,0,0,32366.63,48,42,Resolved
7acad385-3874-4445-8499-60d2f3404b3e,2019-02-11,Majiwada-Manpada,Locality 9,Electrical Hazard,Moderate,14,1,0,41890.14,21,4,Resolved
b63655df-94fe-41f4-9326-d7884a495558,2020-11-02,Uthalsar,Locality 42,Fire,Minor,7,0,0,6611.56,6,66,Resolved
436a2f24-cd42-4eea-88d4-bc617fd5f38c,2019-04-03,Kalwa,Locality 23,Fire,Moderate,4,2,0,32141.6,58,16,Resolved
5c8b2b44-0a94-48d1-9549-6b93c9d568b8,2018-07-27,Diva,Locality 48,Flood,Moderate,6,0,0,34678.85,35,10,Resolved
fabe4afb-1bb3-452d-ad3b-f0d6c71479c8,2025-07-01,Diva,Locality 22,Tree Fall,Major,367,14,0,38368.7,32,7,Resolved
693529f0-f645-4cf7-986d-b77a6799e865,2024-12-10,Naupada-Kopri,Locality 47,Building Emergency,Minor,8,0,0,27479.31,16,71,Resolved
515468a8-3780-4042-9a65-84dc6e3b511b,2022-08-24,Vartak Nagar,Locality 37,Flood,Minor,6,4,0,1993.73,17,67,Resolved
43465aea-1f12-4250-a707-1e3076cf233a,2020-07-28,Vartak Nagar,Locality 10,Flood,Moderate,9,2,0,45209.77,27,21,Resolved
f9b84260-58cd-4239-89e3-b069f84cacd4,2019-02-08,Vartak Nagar,Locality 27,Fire,Minor,17,4,0,41358.34,11,18,Resolved
0be918db-fe81-42e4-bc01-cc10d683234e,2023-07-18,Lokmanya-Savarkar Nagar,Locality 14,Fire,Minor,20,5,0,9550.44,20,69,Resolved
4549d900-d600-4f77-ab2d-bd51b6812232,2024-05-01,Kalwa,Locality 29,Heat Wave,Critical,26,10,3,559654.79,59,36,Resolved
3d48ed72-3ff5-4248-ae74-08949ad07720,2019-04-20,Majiwada-Manpada,Locality 12,Electrical Hazard,Moderate,20,5,0,29897.66,26,14,Resolved
68291b46-69f7-4be2-be19-cce6c6bbdea7,2022-07-27,Vartak Nagar,Locality 20,Flood,Moderate,10,0,0,23681.86,49,71,Resolved
d6200afc-c64f-4fb5-b33c-a6fc7862bae6,2018-07-24,Wagle Estate,Locality 8,Tree Fall,Major,449,9,0,3859.22,57,61,Resolved
404cf2c2-101f-4dba-b7c2-7b460faa2ae4,2024-05-27,Kalwa,Locality 1,Landslide,Minor,2,5,0,46594.23,40,55,Resolved
a3227f68-d191-49d3-94db-a9b280161073,2021-09-15,Kalwa,Locality 45,Landslide,Critical,331,3,4,740660.52,39,13,Resolved
26cf00d8-d167-4381-9159-3bab22b7479f,2026-08-02,Uthalsar,Locality 18,Road Accident,Minor,8,2,0,23493.03,37,35,Resolved
3561e4dc-1b21-4e16-b7cf-600061c0e663,2020-08-12,Kalwa,Locality 37,Flood,Moderate,10,0,0,48688.53,49,9,Resolved
bcfd0cae-917f-4e5d-89ec-1bd80a006723,2022-06-12,Wagle Estate,Locality 27,Flood,Moderate,10,4,0,32347.39,13,10,Resolved
0bf6ee21-2918-4b61-b4e9-68f356c28d04,2020-09-22,Naupada-Kopri,Locality 48,Tree Fall,Major,266,2,0,27122.72,37,70,Resolved
c8d17ed6-12b1-4561-8f67-9c0581c2c8b0,2024-08-10,Uthalsar,Locality 12,Fire,Minor,16,3,0,44931.23,15,21,Resolved
8efb94e6-ecad-4ea5-b119-c171b9cbcdde,2021-08-03,Vartak Nagar,Locality 47,Tree Fall,Moderate,1,2,0,15079.7,40,10,Resolved
060d099d-55b0-4a68-b27a-2f441884346f,2021-08-05,Mumbra,Locality 16,Road Accident,Moderate,14,5,0,42705.96,42,6,Resolved
467c4a44-79b4-4c93-ae1b-9b6e7d9e273c,2019-04-04,Naupada-Kopri,Locality 43,Heat Wave,Major,163,12,0,34827.17,17,59,Resolved
cf4f0126-4bbc-409f-8a14-b06db19bf1fe,2021-10-07,Majiwada-Manpada,Locality 37,Building Emergency,Critical,140,12,2,700472.02,45,38,Resolved
5c948bc8-cecf-43ac-9159-411a590ace39,2024-07-28,Mumbra,Locality 35,Flood,Minor,2,4,0,23447.13,44,67,Resolved
b98a0ce5-4f5f-4c30-adf5-6e305776e058,2018-06-15,Kalwa,Locality 21,Flood,Major,274,3,0,16883.92,54,47,Resolved
01803631-e366-4444-a21d-010894b93411,2025-11-25,Naupada-Kopri,Locality 27,Fire,Minor,18,2,0,11942.25,33,60,Resolved
d51b51b6-7d01-48b8-baa8-61eba0c89024,2025-07-23,Lokmanya-Savarkar Nagar,Locality 25,Road Accident,Minor,0,2,0,44517.34,42,51,Resolved
b70f5845-da0f-4cf6-afb3-c230946efbe5,2018-08-06,Diva,Locality 9,Gas Leakage,Moderate,6,1,0,47690.33,55,64,Resolved
42d01911-8735-4c4b-be4d-7099ca345783,2020-07-04,Kalwa,Locality 34,Tree Fall,Major,322,15,0,9814.32,29,50,Resolved
206cf1d2-6176-46b9-a3f2-017eecb53564,2025-03-08,Vartak Nagar,Locality 11,Road Accident,Minor,12,4,0,43589.27,46,34,Resolved
48f56f12-b5df-432e-8002-49c0ada4ba07,2022-08-13,Naupada-Kopri,Locality 33,Tree Fall,Moderate,16,5,0,36069.77,47,52,Resolved
dc9d1eac-0b7b-4c5f-befc-a43385bb264b,2021-09-05,Uthalsar,Locality 13,Fire,Moderate,1,5,0,41561.45,52,30,Resolved
633fa2f9-0e6a-4748-926c-71c75e7dfb86,2020-05-04,Mumbra,Locality 50,Gas Leakage,Moderate,11,1,0,15682.84,49,69,Resolved
01cdfb0d-f9b4-456a-9efa-15e36b4dc3a8,2022-08-10,Kalwa,Locality 7,Tree Fall,Minor,12,0,0,42967.67,24,38,Resolved
bb8d69fa-a676-4b09-8790-c8724982059f,2024-05-25,Vartak Nagar,Locality 15,Heat Wave,Major,225,17,0,3693.52,8,29,Resolved
606fdc90-9ec7-469d-ae67-ced8a3ceb0cd,2025-05-09,Wagle Estate,Locality 2,Fire,Minor,11,5,0,45577.47,32,51,Resolved
07d70d76-352d-44b0-8023-dc2004cfa2c5,2018-09-23,Diva,Locality 47,Building Emergency,Major,286,15,0,30081.1,5,17,Resolved
7f2eb346-d7b6-475f-bb70-23e2dae0b1d1,2025-02-02,Diva,Locality 18,Fire,Major,76,18,0,1571.97,56,19,Resolved
4f1a2848-b9d8-4f88-b6bd-ea2191e2c1e7,2021-05-01,Diva,Locality 50,Heat Wave,Critical,469,16,1,236370.16,58,55,Resolved
982debb9-6fcd-4bce-91e7-8e135e1dd2e5,2023-07-28,Diva,Locality 46,Tree Fall,Moderate,1,3,0,48715.73,10,42,Resolved
107e5814-5de8-41be-b8a6-e9d739789b3f,2023-08-25,Vartak Nagar,Locality 5,Flood,Moderate,13,5,0,15269.3,29,45,Resolved
c68611fc-d7d0-4287-b754-2e354d14b5fc,2020-10-04,Wagle Estate,Locality 10,Gas Leakage,Moderate,12,5,0,30538.41,59,41,Resolved
da1a7d04-940c-465a-8467-0563e8cbfbde,2025-08-02,Kalwa,Locality 9,Flood,Moderate,0,5,0,35954.36,56,61,Resolved
2d3cbd21-880a-4d0f-8782-144cdf571357,2022-07-18,Diva,Locality 36,Landslide,Moderate,2,1,0,11719.51,47,42,Resolved
d3bcd1f5-a57a-45dd-9b49-d652342da94e,2024-12-07,Vartak Nagar,Locality 20,Road Accident,Moderate,7,0,0,12177.81,58,5,Resolved
6fc454bf-ebfc-42df-ab4c-39ede1119482,2023-03-21,Kalwa,Locality 1,Gas Leakage,Moderate,10,5,0,17322.17,52,31,Resolved
333d0595-59e8-4a27-9612-6b4ca2cc2264,2026-02-16,Kalwa,Locality 6,Fire,Minor,0,2,0,1162.24,32,49,Resolved
0ccfac3b-b708-4c8c-a2d1-63f70ec45d0b,2024-01-22,Uthalsar,Locality 6,Building Emergency,Moderate,16,5,0,25861.02,9,49,Resolved
72285a3a-1c52-4d0c-9ddd-72cb16e3c817,2020-12-19,Diva,Locality 20,Fire,Moderate,11,1,0,49875.28,29,15,Resolved
ca388246-85b4-44e4-b8af-6f14332e452c,2026-08-16,Diva,Locality 20,Flood,Minor,6,0,0,48074.43,57,60,Resolved
3bfc4d59-7492-4d31-ba47-55667cd4b8bf,2019-06-10,Wagle Estate,Locality 9,Tree Fall,Major,159,14,0,43875.44,38,11,Resolved
88b623a2-ce94-488c-9634-efeafac69165,2020-06-03,Lokmanya-Savarkar Nagar,Locality 3,Flood,Major,349,8,0,27769.47,18,3,Resolved
cd060e53-b723-476a-9a1a-0179a8478be9,2026-08-19,Mumbra,Locality 30,Tree Fall,Moderate,14,5,0,18575.21,34,30,Resolved
b7dc792a-ae47-4900-9120-f278c087bf88,2022-08-21,Uthalsar,Locality 3,Tree Fall,Minor,15,4,0,43010.94,28,18,Resolved
080c4951-5b31-45c5-8cbf-5bddaab42cfb,2022-08-24,Naupada-Kopri,Locality 13,Flood,Minor,7,3,0,13847.28,24,11,Resolved
a52899ba-2fb4-4193-8040-da7c08e967a2,2023-05-12,Wagle Estate,Locality 40,Heat Wave,Major,361,6,0,41318.31,25,38,Resolved
b7355d7d-0440-4972-8e2a-f103e1602862,2023-06-28,Uthalsar,Locality 10,Flood,Minor,11,1,0,37866.53,52,26,Resolved
7f04b1ae-6080-4589-b72e-a934098c4cf9,2024-09-28,Uthalsar,Locality 1,Gas Leakage,Minor,11,5,0,10298.94,46,28,Resolved
d8330a0a-de60-4481-a693-59fc26ac75fb,2019-09-03,Uthalsar,Locality 45,Tree Fall,Moderate,13,5,0,12962.23,13,27,Resolved
f8e1427f-3e3a-480c-bec5-ed44d95921eb,2026-08-06,Uthalsar,Locality 8,Tree Fall,Critical,39,13,1,766038.01,14,10,Resolved
37b136d1-6b89-4332-8dba-dc1a6ba9554e,2026-06-07,Naupada-Kopri,Locality 3,Flood,Moderate,19,4,0,28928.98,19,27,Resolved
35b88d36-a9be-4789-a740-e69de59ab4bb,2021-02-17,Uthalsar,Locality 2,Fire,Moderate,5,4,0,28550.73,56,55,Resolved
9bbd734b-c49e-4397-9480-77b9ab065f05,2024-06-22,Diva,Locality 49,Flood,Moderate,10,4,0,6841.06,20,27,Resolved
7980a066-83f9-4f42-9ecd-658b4b30d5eb,2026-11-14,Wagle Estate,Locality 24,Gas Leakage,Critical,277,9,2,554940.01,40,2,Resolved
463fc1e7-d330-4efc-833b-cba514886fb0,2024-07-17,Naupada-Kopri,Locality 18,Tree Fall,Moderate,9,4,0,25251.83,8,23,Resolved
54ac7982-b404-400e-841e-b4cad59c64e7,2021-06-21,Majiwada-Manpada,Locality 18,Tree Fall,Critical,14,18,5,749480.35,22,66,Resolved
fa0ff78d-aa82-4980-be71-050e4b70196a,2020-10-22,Mumbra,Locality 24,Fire,Minor,8,1,0,29263.82,56,63,Resolved
b21d21ba-b5b9-4515-a176-18422859b3a0,2022-03-18,Mumbra,Locality 50,Landslide,Minor,6,3,0,19956.44,41,71,Resolved
038b1f20-60c0-4538-91a5-f877b694aee5,2019-04-11,Kalwa,Locality 47,Building Emergency,Minor,3,4,0,19384.22,48,68,Resolved
21e12262-8692-41eb-9c08-775292493a0a,2026-09-28,Vartak Nagar,Locality 37,Flood,Major,418,10,0,16893.8,31,59,Resolved
2bdf7ff7-cd8a-45d2-81d7-77525421e236,2020-04-14,Lokmanya-Savarkar Nagar,Locality 43,Gas Leakage,Minor,2,2,0,34436.28,8,65,Resolved
647a5d52-fd40-474b-8d0e-041685c071cf,2024-07-14,Uthalsar,Locality 38,Flood,Critical,30,11,3,450088.51,38,35,Resolved
ef22922b-5aed-4f23-b2b9-dd6ef144b65a,2023-09-16,Uthalsar,Locality 1,Tree Fall,Minor,5,0,0,19823.2,11,33,Resolved
70f50a28-bbbe-430c-89e2-1768271e1a60,2023-09-27,Kalwa,Locality 12,Flood,Minor,5,2,0,26530.01,59,46,Resolved
bff8eb7b-171e-46bc-bddf-5c9a129fdd6b,2023-10-01,Vartak Nagar,Locality 35,Gas Leakage,Minor,16,3,0,1910.44,52,35,Resolved
3891b541-f081-452f-92d7-b2b487dc9904,2026-05-22,Kalwa,Locality 21,Building Emergency,Major,225,4,0,27123.22,36,37,Resolved
aa7a306b-88d8-45a4-92d7-4aa30efc2d06,2024-08-17,Wagle Estate,Locality 41,Road Accident,Moderate,1,1,0,39998.56,43,2,Resolved
5c9290c3-b2bc-477d-9baf-df5f4d6eaab6,2025-10-08,Naupada-Kopri,Locality 30,Gas Leakage,Minor,14,2,0,48341.6,49,5,Resolved
7db10f64-49ee-4061-ba41-52a290b631db,2022-09-07,Lokmanya-Savarkar Nagar,Locality 4,Flood,Minor,10,0,0,28764.81,48,59,Resolved
87d5fcef-f646-418c-b797-29a591ce09c5,2021-06-07,Lokmanya-Savarkar Nagar,Locality 50,Flood,Major,240,11,0,43347.94,19,12,Resolved
1f3828ad-34d1-4243-95ee-ab2f84e94560,2025-11-23,Vartak Nagar,Locality 33,Road Accident,Moderate,11,3,0,35079.03,11,65,Resolved
09e3c3e0-0d00-4878-9455-ab48a4fef647,2020-06-13,Uthalsar,Locality 21,Flood,Major,495,3,0,6995.06,52,67,Resolved
a61507cd-70f3-4c5c-8f5f-9d1a45c92aed,2021-07-06,Lokmanya-Savarkar Nagar,Locality 31,Building Emergency,Critical,242,3,4,863352.39,45,44,Resolved
efd2da3c-a1e0-4c2e-9117-25e5afd29fd1,2020-07-02,Majiwada-Manpada,Locality 6,Tree Fall,Major,265,6,0,1906.96,49,12,Resolved
b4140872-5ece-480c-b0dc-8261a9709d92,2020-06-13,Lokmanya-Savarkar Nagar,Locality 6,Tree Fall,Major,144,3,0,4899.4,37,70,Resolved
464653d1-883a-4939-a589-0837afb5fef8,2025-12-24,Vartak Nagar,Locality 30,Fire,Minor,2,0,0,41259.57,49,17,Resolved
7d812783-0e3a-418e-81b4-0173e8c89991,2019-12-25,Lokmanya-Savarkar Nagar,Locality 36,Fire,Major,391,20,0,14260.36,15,69,Resolved
6afdfa1d-5eb2-4d5f-bcc6-495575f0d033,2022-08-07,Vartak Nagar,Locality 45,Flood,Moderate,16,2,0,22888.03,11,69,Resolved
e8839a8e-c489-4b14-bedd-331b8072887b,2023-08-09,Mumbra,Locality 12,Tree Fall,Critical,229,16,3,199939.36,58,58,Resolved
7d764e30-2595-428a-a3f3-b5c068aa8263,2021-08-04,Diva,Locality 29,Flood,Minor,16,0,0,7274.36,17,55,Resolved
50c75167-1047-4ba4-a19d-7f275de1ea6b,2023-08-12,Vartak Nagar,Locality 29,Flood,Critical,339,7,3,320661.81,48,58,Resolved
d9b10ab7-8bdf-400c-a89c-b94dcce2ade0,2022-01-22,Uthalsar,Locality 27,Road Accident,Minor,2,5,0,17474.92,39,69,Resolved
3a4bfb16-a238-4c5d-803b-de42aacbe3ca,2021-06-12,Naupada-Kopri,Locality 21,Flood,Minor,10,1,0,44599.61,34,58,Resolved
6f30d8f5-2f02-4a51-bcb4-e9afe5b94ea2,2018-05-27,Naupada-Kopri,Locality 38,Heat Wave,Minor,16,0,0,40461.68,55,63,Resolved
f9e2a11b-2cc1-4dd0-82fb-3a42b5db615b,2018-07-03,Kalwa,Locality 38,Tree Fall,Major,289,14,0,34670.18,41,27,Resolved
590b9c4d-3d48-4f95-a318-0a2e475df27d,2026-08-22,Lokmanya-Savarkar Nagar,Locality 38,Road Accident,Minor,16,5,0,2570.25,54,64,Resolved
0220b44b-1646-418c-87e0-ec2cb38438a0,2025-12-24,Diva,Locality 16,Fire,Critical,484,7,3,693017.34,51,66,Resolved
cb620972-6eee-4413-be39-34313071cfff,2026-04-03,Naupada-Kopri,Locality 1,Electrical Hazard,Minor,16,1,0,20786.93,13,36,Resolved
e44cbcc0-c711-45f4-bf5c-a5969900051b,2023-02-26,Wagle Estate,Locality 19,Road Accident,Major,447,14,0,13776.76,30,62,Resolved
d793b992-d0a6-449f-8d5c-64e192b83039,2021-07-24,Wagle Estate,Locality 24,Flood,Minor,9,5,0,45847.57,26,3,Resolved
bd880d78-aa47-4883-ab71-c9ddcf005f8c,2026-08-28,Diva,Locality 49,Fire,Major,424,11,0,25541.7,40,2,Resolved
d5099fea-7dc4-42b5-a1c2-277c763115ba,2023-10-09,Mumbra,Locality 15,Gas Leakage,Minor,9,0,0,2394.0,39,20,Resolved
8333e189-6bcf-4356-83a6-d0d3c3e3963f,2025-04-28,Uthalsar,Locality 4,Road Accident,Critical,403,7,2,273270.55,37,66,Resolved
9cc8569d-a983-4b53-9a24-5ff69505231a,2020-07-22,Vartak Nagar,Locality 48,Flood,Moderate,18,4,0,28056.26,23,5,Resolved
616a1387-aaf1-4c40-8d33-1516c0ad7dd2,2021-07-17,Majiwada-Manpada,Locality 10,Tree Fall,Minor,0,3,0,16427.02,11,23,Resolved
4fdf84db-713d-4e78-9ad7-7d16ac921f89,2023-09-26,Diva,Locality 12,Tree Fall,Moderate,4,0,0,17168.18,5,23,Resolved
41bfc1fb-6c49-4683-b039-9f312927efe6,2020-06-21,Uthalsar,Locality 2,Flood,Minor,1,5,0,43009.92,34,69,Resolved
b9764e10-fb18-42bf-b774-b763f1a2b7af,2024-06-09,Wagle Estate,Locality 21,Tree Fall,Moderate,11,1,0,28457.9,59,47,Resolved
465cf69f-6ef7-458f-829c-8b16c61f464a,2020-08-25,Naupada-Kopri,Locality 20,Flood,Minor,8,5,0,36781.65,13,17,Resolved
a93e3c07-ee79-4ef5-bef9-c4c5cdf4c382,2019-12-08,Naupada-Kopri,Locality 43,Fire,Moderate,15,0,0,1007.13,28,41,Resolved
f116508d-711b-441e-bce1-318c853c4bef,2024-08-09,Naupada-Kopri,Locality 7,Flood,Major,495,14,0,14432.67,11,48,Resolved
fcde2bb2-c0e3-46e0-8264-361a1abeab2d,2020-09-06,Wagle Estate,Locality 48,Gas Leakage,Minor,18,1,0,33863.77,60,22,Resolved
92eb5e13-7715-4a18-9b7f-d8fff5f8993c,2021-06-06,Lokmanya-Savarkar Nagar,Locality 14,Tree Fall,Major,291,7,0,36340.16,53,16,Resolved
da0be5b5-4c1b-439a-a2b0-581b12b45aa0,2020-11-23,Diva,Locality 32,Fire,Minor,7,4,0,44807.21,23,24,Resolved
